Sample number, Date/Time,Channel 1 (°C)
27351,10/3/2020 0:44:32,111.2172
27352,10/3/2020 0:44:33,111.1955
27353,10/3/2020 0:44:34,111.1916
27354,10/3/2020 0:44:35,111.1733
27355,10/3/2020 0:44:36,111.1696
27356,10/3/2020 0:44:37,111.1514
27357,10/3/2020 0:44:38,111.1403
27358,10/3/2020 0:44:39,111.1331
27359,10/3/2020 0:44:40,111.1184
27360,10/3/2020 0:44:41,111.1038
27361,10/3/2020 0:44:42,111.1073
27362,10/3/2020 0:44:43,111.0927
27363,10/3/2020 0:44:44,111.0818
27364,10/3/2020 0:44:45,111.0673
27365,10/3/2020 0:44:46,111.0454
27366,10/3/2020 0:44:47,111.038
27367,10/3/2020 0:44:48,111.0343
27368,10/3/2020 0:44:49,111.0198
27369,10/3/2020 0:44:50,111.0088
27370,10/3/2020 0:44:51,110.9977
27371,10/3/2020 0:44:52,110.9867
27372,10/3/2020 0:44:53,110.9795
27373,10/3/2020 0:44:54,110.9576
27374,10/3/2020 0:44:55,110.9575
27375,10/3/2020 0:44:56,110.9428
27376,10/3/2020 0:44:57,110.9282
27377,10/3/2020 0:44:58,110.9208
27378,10/3/2020 0:44:59,110.8917
27379,10/3/2020 0:45:0,110.8953
27380,10/3/2020 0:45:1,110.8734
27381,10/3/2020 0:45:2,110.8624
27382,10/3/2020 0:45:3,110.8552
27383,10/3/2020 0:45:4,110.8369
27384,10/3/2020 0:45:5,110.8294
27385,10/3/2020 0:45:6,110.8185
27386,10/3/2020 0:45:7,110.8075
27387,10/3/2020 0:45:8,110.8039
27388,10/3/2020 0:45:9,110.8001
27389,10/3/2020 0:45:10,110.7784
27390,10/3/2020 0:45:11,110.7674
27391,10/3/2020 0:45:12,110.76
27392,10/3/2020 0:45:13,110.7599
27393,10/3/2020 0:45:14,110.7454
27394,10/3/2020 0:45:15,110.738
27395,10/3/2020 0:45:16,110.727
27396,10/3/2020 0:45:17,110.7232
27397,10/3/2020 0:45:18,110.7051
27398,10/3/2020 0:45:19,110.6941
27399,10/3/2020 0:45:20,110.6903
27400,10/3/2020 0:45:21,110.6685
27401,10/3/2020 0:45:22,110.6648
27402,10/3/2020 0:45:23,110.6428
27403,10/3/2020 0:45:24,110.632
27404,10/3/2020 0:45:25,110.6173
27405,10/3/2020 0:45:26,110.6063
27406,10/3/2020 0:45:27,110.6063
27407,10/3/2020 0:45:28,110.5917
27408,10/3/2020 0:45:29,110.5807
27409,10/3/2020 0:45:30,110.5517
27410,10/3/2020 0:45:31,110.5479
27411,10/3/2020 0:45:32,110.5405
27412,10/3/2020 0:45:33,110.5369
27413,10/3/2020 0:45:34,110.5259
27414,10/3/2020 0:45:35,110.5076
27415,10/3/2020 0:45:36,110.4857
27416,10/3/2020 0:45:37,110.4857
27417,10/3/2020 0:45:38,110.471
27418,10/3/2020 0:45:39,110.4746
27419,10/3/2020 0:45:40,110.4601
27420,10/3/2020 0:45:41,110.4381
27421,10/3/2020 0:45:42,110.4309
27422,10/3/2020 0:45:43,110.4127
27423,10/3/2020 0:45:44,110.4052
27424,10/3/2020 0:45:45,110.3943
27425,10/3/2020 0:45:46,110.387
27426,10/3/2020 0:45:47,110.3761
27427,10/3/2020 0:45:48,110.3687
27428,10/3/2020 0:45:49,110.3541
27429,10/3/2020 0:45:50,110.3467
27430,10/3/2020 0:45:51,110.332
27431,10/3/2020 0:45:52,110.3175
27432,10/3/2020 0:45:53,110.3067
27433,10/3/2020 0:45:54,110.3028
27434,10/3/2020 0:45:55,110.2845
27435,10/3/2020 0:45:56,110.2773
27436,10/3/2020 0:45:57,110.2663
27437,10/3/2020 0:45:58,110.2554
27438,10/3/2020 0:45:59,110.2408
27439,10/3/2020 0:46:0,110.2298
27440,10/3/2020 0:46:1,110.2153
27441,10/3/2020 0:46:2,110.2006
27442,10/3/2020 0:46:3,110.1896
27443,10/3/2020 0:46:4,110.1822
27444,10/3/2020 0:46:5,110.1714
27445,10/3/2020 0:46:6,110.1604
27446,10/3/2020 0:46:7,110.1604
27447,10/3/2020 0:46:8,110.1566
27448,10/3/2020 0:46:9,110.1456
27449,10/3/2020 0:46:10,110.1201
27450,10/3/2020 0:46:11,110.1055
27451,10/3/2020 0:46:12,110.0945
27452,10/3/2020 0:46:13,110.0945
27453,10/3/2020 0:46:14,110.0871
27454,10/3/2020 0:46:15,110.0761
27455,10/3/2020 0:46:16,110.0651
27456,10/3/2020 0:46:17,110.0468
27457,10/3/2020 0:46:18,110.0396
27458,10/3/2020 0:46:19,110.0322
27459,10/3/2020 0:46:20,110.014
27460,10/3/2020 0:46:21,109.9959
27461,10/3/2020 0:46:22,109.9958
27462,10/3/2020 0:46:23,109.9848
27463,10/3/2020 0:46:24,109.9775
27464,10/3/2020 0:46:25,109.9667
27465,10/3/2020 0:46:26,109.9485
27466,10/3/2020 0:46:27,109.9412
27467,10/3/2020 0:46:28,109.9231
27468,10/3/2020 0:46:29,109.9194
27469,10/3/2020 0:46:30,109.9086
27470,10/3/2020 0:46:31,109.8904
27471,10/3/2020 0:46:32,109.8794
27472,10/3/2020 0:46:33,109.8686
27473,10/3/2020 0:46:34,109.854
27474,10/3/2020 0:46:35,109.8467
27475,10/3/2020 0:46:36,109.8359
27476,10/3/2020 0:46:37,109.8248
27477,10/3/2020 0:46:38,109.814
27478,10/3/2020 0:46:39,109.7959
27479,10/3/2020 0:46:40,109.7958
27480,10/3/2020 0:46:41,109.7885
27481,10/3/2020 0:46:42,109.7812
27482,10/3/2020 0:46:43,109.7631
27483,10/3/2020 0:46:44,109.7523
27484,10/3/2020 0:46:45,109.7341
27485,10/3/2020 0:46:46,109.7195
27486,10/3/2020 0:46:47,109.7122
27487,10/3/2020 0:46:48,109.7014
27488,10/3/2020 0:46:49,109.6759
27489,10/3/2020 0:46:50,109.6687
27490,10/3/2020 0:46:51,109.6759
27491,10/3/2020 0:46:52,109.6722
27492,10/3/2020 0:46:53,109.6576
27493,10/3/2020 0:46:54,109.6467
27494,10/3/2020 0:46:55,109.6287
27495,10/3/2020 0:46:56,109.6213
27496,10/3/2020 0:46:57,109.6068
27497,10/3/2020 0:46:58,109.5958
27498,10/3/2020 0:46:59,109.585
27499,10/3/2020 0:47:0,109.5704
27500,10/3/2020 0:47:1,109.5631
27501,10/3/2020 0:47:2,109.5414
27502,10/3/2020 0:47:3,109.5378
27503,10/3/2020 0:47:4,109.5233
27504,10/3/2020 0:47:5,109.5159
27505,10/3/2020 0:47:6,109.5014
27506,10/3/2020 0:47:7,109.494
27507,10/3/2020 0:47:8,109.4796
27508,10/3/2020 0:47:9,109.4686
27509,10/3/2020 0:47:10,109.4649
27510,10/3/2020 0:47:11,109.4469
27511,10/3/2020 0:47:12,109.4324
27512,10/3/2020 0:47:13,109.4215
27513,10/3/2020 0:47:14,109.4141
27514,10/3/2020 0:47:15,109.3997
27515,10/3/2020 0:47:16,109.3923
27516,10/3/2020 0:47:17,109.3923
27517,10/3/2020 0:47:18,109.3778
27518,10/3/2020 0:47:19,109.3668
27519,10/3/2020 0:47:20,109.3559
27520,10/3/2020 0:47:21,109.3378
27521,10/3/2020 0:47:22,109.3341
27522,10/3/2020 0:47:23,109.3159
27523,10/3/2020 0:47:24,109.3086
27524,10/3/2020 0:47:25,109.294
27525,10/3/2020 0:47:26,109.2796
27526,10/3/2020 0:47:27,109.2795
27527,10/3/2020 0:47:28,109.2685
27528,10/3/2020 0:47:29,109.2577
27529,10/3/2020 0:47:30,109.2467
27530,10/3/2020 0:47:31,109.2431
27531,10/3/2020 0:47:32,109.2249
27532,10/3/2020 0:47:33,109.2286
27533,10/3/2020 0:47:34,109.2175
27534,10/3/2020 0:47:35,109.2066
27535,10/3/2020 0:47:36,109.1849
27536,10/3/2020 0:47:37,109.1739
27537,10/3/2020 0:47:38,109.1595
27538,10/3/2020 0:47:39,109.1521
27539,10/3/2020 0:47:40,109.1377
27540,10/3/2020 0:47:41,109.1268
27541,10/3/2020 0:47:42,109.1086
27542,10/3/2020 0:47:43,109.1049
27543,10/3/2020 0:47:44,109.0904
27544,10/3/2020 0:47:45,109.0903
27545,10/3/2020 0:47:46,109.0867
27546,10/3/2020 0:47:47,109.0649
27547,10/3/2020 0:47:48,109.0431
27548,10/3/2020 0:47:49,109.0468
27549,10/3/2020 0:47:50,109.0359
27550,10/3/2020 0:47:51,109.0251
27551,10/3/2020 0:47:52,109.0176
27552,10/3/2020 0:47:53,109.0103
27553,10/3/2020 0:47:54,108.9995
27554,10/3/2020 0:47:55,109.0031
27555,10/3/2020 0:47:56,108.9741
27556,10/3/2020 0:47:57,108.9559
27557,10/3/2020 0:47:58,108.9556
27558,10/3/2020 0:47:59,108.9412
27559,10/3/2020 0:48:0,108.9337
27560,10/3/2020 0:48:1,108.9121
27561,10/3/2020 0:48:2,108.9013
27562,10/3/2020 0:48:3,108.8867
27563,10/3/2020 0:48:4,108.883
27564,10/3/2020 0:48:5,108.8612
27565,10/3/2020 0:48:6,108.8502
27566,10/3/2020 0:48:7,108.8322
27567,10/3/2020 0:48:8,108.8357
27568,10/3/2020 0:48:9,108.8248
27569,10/3/2020 0:48:10,108.8102
27570,10/3/2020 0:48:11,108.8028
27571,10/3/2020 0:48:12,108.7884
27572,10/3/2020 0:48:13,108.7809
27573,10/3/2020 0:48:14,108.7809
27574,10/3/2020 0:48:15,108.7663
27575,10/3/2020 0:48:16,108.7554
27576,10/3/2020 0:48:17,108.7374
27577,10/3/2020 0:48:18,108.7408
27578,10/3/2020 0:48:19,108.719
27579,10/3/2020 0:48:20,108.7262
27580,10/3/2020 0:48:21,108.7117
27581,10/3/2020 0:48:22,108.6863
27582,10/3/2020 0:48:23,108.697
27583,10/3/2020 0:48:24,108.6788
27584,10/3/2020 0:48:25,108.6715
27585,10/3/2020 0:48:26,108.6678
27586,10/3/2020 0:48:27,108.6497
27587,10/3/2020 0:48:28,108.635
27588,10/3/2020 0:48:29,108.6242
27589,10/3/2020 0:48:30,108.6096
27590,10/3/2020 0:48:31,108.5807
27591,10/3/2020 0:48:32,108.5661
27592,10/3/2020 0:48:33,108.5588
27593,10/3/2020 0:48:34,108.5479
27594,10/3/2020 0:48:35,108.5332
27595,10/3/2020 0:48:36,108.5298
27596,10/3/2020 0:48:37,108.5187
27597,10/3/2020 0:48:38,108.5151
27598,10/3/2020 0:48:39,108.5149
27599,10/3/2020 0:48:40,108.5112
27600,10/3/2020 0:48:41,108.4858
27601,10/3/2020 0:48:42,108.4893
27602,10/3/2020 0:48:43,108.4783
27603,10/3/2020 0:48:44,108.46
27604,10/3/2020 0:48:45,108.4527
27605,10/3/2020 0:48:46,108.4419
27606,10/3/2020 0:48:47,108.4237
27607,10/3/2020 0:48:48,108.4129
27608,10/3/2020 0:48:49,108.3983
27609,10/3/2020 0:48:50,108.3874
27610,10/3/2020 0:48:51,108.3836
27611,10/3/2020 0:48:52,108.3656
27612,10/3/2020 0:48:53,108.3582
27613,10/3/2020 0:48:54,108.3509
27614,10/3/2020 0:48:55,108.3363
27615,10/3/2020 0:48:56,108.3146
27616,10/3/2020 0:48:57,108.3036
27617,10/3/2020 0:48:58,108.3035
27618,10/3/2020 0:48:59,108.2962
27619,10/3/2020 0:49:0,108.2925
27620,10/3/2020 0:49:1,108.2816
27621,10/3/2020 0:49:2,108.2634
27622,10/3/2020 0:49:3,108.2454
27623,10/3/2020 0:49:4,108.2344
27624,10/3/2020 0:49:5,108.2235
27625,10/3/2020 0:49:6,108.2126
27626,10/3/2020 0:49:7,108.2017
27627,10/3/2020 0:49:8,108.1979
27628,10/3/2020 0:49:9,108.1906
27629,10/3/2020 0:49:10,108.1796
27630,10/3/2020 0:49:11,108.1724
27631,10/3/2020 0:49:12,108.1541
27632,10/3/2020 0:49:13,108.136
27633,10/3/2020 0:49:14,108.1396
27634,10/3/2020 0:49:15,108.1142
27635,10/3/2020 0:49:16,108.1177
27636,10/3/2020 0:49:17,108.0959
27637,10/3/2020 0:49:18,108.0887
27638,10/3/2020 0:49:19,108.0777
27639,10/3/2020 0:49:20,108.0704
27640,10/3/2020 0:49:21,108.0666
27641,10/3/2020 0:49:22,108.0486
27642,10/3/2020 0:49:23,108.034
27643,10/3/2020 0:49:24,108.0159
27644,10/3/2020 0:49:25,108.0121
27645,10/3/2020 0:49:26,108.0012
27646,10/3/2020 0:49:27,107.9974
27647,10/3/2020 0:49:28,107.9794
27648,10/3/2020 0:49:29,107.972
27649,10/3/2020 0:49:30,107.961
27650,10/3/2020 0:49:31,107.9465
27651,10/3/2020 0:49:32,107.9284
27652,10/3/2020 0:49:33,107.9282
27653,10/3/2020 0:49:34,107.9173
27654,10/3/2020 0:49:35,107.9098
27655,10/3/2020 0:49:36,107.9026
27656,10/3/2020 0:49:37,107.888
27657,10/3/2020 0:49:38,107.8771
27658,10/3/2020 0:49:39,107.8626
27659,10/3/2020 0:49:40,107.8625
27660,10/3/2020 0:49:41,107.8479
27661,10/3/2020 0:49:42,107.8406
27662,10/3/2020 0:49:43,107.8188
27663,10/3/2020 0:49:44,107.8225
27664,10/3/2020 0:49:45,107.7969
27665,10/3/2020 0:49:46,107.7933
27666,10/3/2020 0:49:47,107.7896
27667,10/3/2020 0:49:48,107.7824
27668,10/3/2020 0:49:49,107.7534
27669,10/3/2020 0:49:50,107.746
27670,10/3/2020 0:49:51,107.7351
27671,10/3/2020 0:49:52,107.7241
27672,10/3/2020 0:49:53,107.7132
27673,10/3/2020 0:49:54,107.713
27674,10/3/2020 0:49:55,107.7057
27675,10/3/2020 0:49:56,107.6875
27676,10/3/2020 0:49:57,107.6802
27677,10/3/2020 0:49:58,107.68
27678,10/3/2020 0:49:59,107.6655
27679,10/3/2020 0:50:0,107.6619
27680,10/3/2020 0:50:1,107.6473
27681,10/3/2020 0:50:2,107.6292
27682,10/3/2020 0:50:3,107.6362
27683,10/3/2020 0:50:4,107.6253
27684,10/3/2020 0:50:5,107.6072
27685,10/3/2020 0:50:6,107.5891
27686,10/3/2020 0:50:7,107.5781
27687,10/3/2020 0:50:8,107.5672
27688,10/3/2020 0:50:9,107.5634
27689,10/3/2020 0:50:10,107.5489
27690,10/3/2020 0:50:11,107.5307
27691,10/3/2020 0:50:12,107.5197
27692,10/3/2020 0:50:13,107.5124
27693,10/3/2020 0:50:14,107.5052
27694,10/3/2020 0:50:15,107.4942
27695,10/3/2020 0:50:16,107.4869
27696,10/3/2020 0:50:17,107.4723
27697,10/3/2020 0:50:18,107.4651
27698,10/3/2020 0:50:19,107.4542
27699,10/3/2020 0:50:20,107.4396
27700,10/3/2020 0:50:21,107.4359
27701,10/3/2020 0:50:22,107.4251
27702,10/3/2020 0:50:23,107.414
27703,10/3/2020 0:50:24,107.3923
27704,10/3/2020 0:50:25,107.3741
27705,10/3/2020 0:50:26,107.3597
27706,10/3/2020 0:50:27,107.356
27707,10/3/2020 0:50:28,107.3452
27708,10/3/2020 0:50:29,107.3305
27709,10/3/2020 0:50:30,107.3267
27710,10/3/2020 0:50:31,107.3158
27711,10/3/2020 0:50:32,107.3049
27712,10/3/2020 0:50:33,107.3048
27713,10/3/2020 0:50:34,107.294
27714,10/3/2020 0:50:35,107.2794
27715,10/3/2020 0:50:36,107.283
27716,10/3/2020 0:50:37,107.254
27717,10/3/2020 0:50:38,107.2467
27718,10/3/2020 0:50:39,107.2357
27719,10/3/2020 0:50:40,107.2248
27720,10/3/2020 0:50:41,107.2104
27721,10/3/2020 0:50:42,107.1994
27722,10/3/2020 0:50:43,107.1957
27723,10/3/2020 0:50:44,107.1811
27724,10/3/2020 0:50:45,107.1631
27725,10/3/2020 0:50:46,107.1628
27726,10/3/2020 0:50:47,107.1412
27727,10/3/2020 0:50:48,107.1409
27728,10/3/2020 0:50:49,107.1337
27729,10/3/2020 0:50:50,107.1263
27730,10/3/2020 0:50:51,107.108
27731,10/3/2020 0:50:52,107.0972
27732,10/3/2020 0:50:53,107.0682
27733,10/3/2020 0:50:54,107.0682
27734,10/3/2020 0:50:55,107.0573
27735,10/3/2020 0:50:56,107.0499
27736,10/3/2020 0:50:57,107.0426
27737,10/3/2020 0:50:58,107.0425
27738,10/3/2020 0:50:59,107.0316
27739,10/3/2020 0:51:0,107.0171
27740,10/3/2020 0:51:1,107.0025
27741,10/3/2020 0:51:2,106.9916
27742,10/3/2020 0:51:3,106.9807
27743,10/3/2020 0:51:4,106.9698
27744,10/3/2020 0:51:5,106.9698
27745,10/3/2020 0:51:6,106.9444
27746,10/3/2020 0:51:7,106.937
27747,10/3/2020 0:51:8,106.9189
27748,10/3/2020 0:51:9,106.9153
27749,10/3/2020 0:51:10,106.9115
27750,10/3/2020 0:51:11,106.9006
27751,10/3/2020 0:51:12,106.8895
27752,10/3/2020 0:51:13,106.8823
27753,10/3/2020 0:51:14,106.8605
27754,10/3/2020 0:51:15,106.8495
27755,10/3/2020 0:51:16,106.8494
27756,10/3/2020 0:51:17,106.8349
27757,10/3/2020 0:51:18,106.8204
27758,10/3/2020 0:51:19,106.8167
27759,10/3/2020 0:51:20,106.8093
27760,10/3/2020 0:51:21,106.8057
27761,10/3/2020 0:51:22,106.7912
27762,10/3/2020 0:51:23,106.7658
27763,10/3/2020 0:51:24,106.7584
27764,10/3/2020 0:51:25,106.7584
27765,10/3/2020 0:51:26,106.7439
27766,10/3/2020 0:51:27,106.7256
27767,10/3/2020 0:51:28,106.711
27768,10/3/2020 0:51:29,106.7001
27769,10/3/2020 0:51:30,106.6891
27770,10/3/2020 0:51:31,106.6745
27771,10/3/2020 0:51:32,106.6672
27772,10/3/2020 0:51:33,106.6563
27773,10/3/2020 0:51:34,106.6417
27774,10/3/2020 0:51:35,106.6345
27775,10/3/2020 0:51:36,106.6271
27776,10/3/2020 0:51:37,106.6089
27777,10/3/2020 0:51:38,106.6016
27778,10/3/2020 0:51:39,106.5941
27779,10/3/2020 0:51:40,106.5832
27780,10/3/2020 0:51:41,106.5652
27781,10/3/2020 0:51:42,106.5577
27782,10/3/2020 0:51:43,106.554
27783,10/3/2020 0:51:44,106.5466
27784,10/3/2020 0:51:45,106.5319
27785,10/3/2020 0:51:46,106.5246
27786,10/3/2020 0:51:47,106.5064
27787,10/3/2020 0:51:48,106.5063
27788,10/3/2020 0:51:49,106.4953
27789,10/3/2020 0:51:50,106.4735
27790,10/3/2020 0:51:51,106.4733
27791,10/3/2020 0:51:52,106.4658
27792,10/3/2020 0:51:53,106.455
27793,10/3/2020 0:51:54,106.4439
27794,10/3/2020 0:51:55,106.4402
27795,10/3/2020 0:51:56,106.4292
27796,10/3/2020 0:51:57,106.4183
27797,10/3/2020 0:51:58,106.4073
27798,10/3/2020 0:51:59,106.3819
27799,10/3/2020 0:52:0,106.3744
27800,10/3/2020 0:52:1,106.3707
27801,10/3/2020 0:52:2,106.3562
27802,10/3/2020 0:52:3,106.3452
27803,10/3/2020 0:52:4,106.3452
27804,10/3/2020 0:52:5,106.3305
27805,10/3/2020 0:52:6,106.3123
27806,10/3/2020 0:52:7,106.3086
27807,10/3/2020 0:52:8,106.3013
27808,10/3/2020 0:52:9,106.2831
27809,10/3/2020 0:52:10,106.2828
27810,10/3/2020 0:52:11,106.2648
27811,10/3/2020 0:52:12,106.2538
27812,10/3/2020 0:52:13,106.2393
27813,10/3/2020 0:52:14,106.239
27814,10/3/2020 0:52:15,106.2172
27815,10/3/2020 0:52:16,106.2099
27816,10/3/2020 0:52:17,106.2025
27817,10/3/2020 0:52:18,106.206
27818,10/3/2020 0:52:19,106.1951
27819,10/3/2020 0:52:20,106.1841
27820,10/3/2020 0:52:21,106.1731
27821,10/3/2020 0:52:22,106.1622
27822,10/3/2020 0:52:23,106.144
27823,10/3/2020 0:52:24,106.1332
27824,10/3/2020 0:52:25,106.1293
27825,10/3/2020 0:52:26,106.1184
27826,10/3/2020 0:52:27,106.1076
27827,10/3/2020 0:52:28,106.0929
27828,10/3/2020 0:52:29,106.0857
27829,10/3/2020 0:52:30,106.0818
27830,10/3/2020 0:52:31,106.0637
27831,10/3/2020 0:52:32,106.0564
27832,10/3/2020 0:52:33,106.0419
27833,10/3/2020 0:52:34,106.0309
27834,10/3/2020 0:52:35,106.0198
27835,10/3/2020 0:52:36,106.0018
27836,10/3/2020 0:52:37,105.9944
27837,10/3/2020 0:52:38,105.9908
27838,10/3/2020 0:52:39,105.9725
27839,10/3/2020 0:52:40,105.9616
27840,10/3/2020 0:52:41,105.9508
27841,10/3/2020 0:52:42,105.9505
27842,10/3/2020 0:52:43,105.9359
27843,10/3/2020 0:52:44,105.9287
27844,10/3/2020 0:52:45,105.9178
27845,10/3/2020 0:52:46,105.9104
27846,10/3/2020 0:52:47,105.8995
27847,10/3/2020 0:52:48,105.8921
27848,10/3/2020 0:52:49,105.8812
27849,10/3/2020 0:52:50,105.8667
27850,10/3/2020 0:52:51,105.863
27851,10/3/2020 0:52:52,105.8484
27852,10/3/2020 0:52:53,105.8411
27853,10/3/2020 0:52:54,105.8337
27854,10/3/2020 0:52:55,105.8228
27855,10/3/2020 0:52:56,105.8118
27856,10/3/2020 0:52:57,105.7973
27857,10/3/2020 0:52:58,105.7899
27858,10/3/2020 0:52:59,105.7826
27859,10/3/2020 0:53:0,105.7824
27860,10/3/2020 0:53:1,105.7643
27861,10/3/2020 0:53:2,105.7498
27862,10/3/2020 0:53:3,105.7352
27863,10/3/2020 0:53:4,105.7314
27864,10/3/2020 0:53:5,105.7097
27865,10/3/2020 0:53:6,105.6988
27866,10/3/2020 0:53:7,105.6843
27867,10/3/2020 0:53:8,105.6805
27868,10/3/2020 0:53:9,105.6804
27869,10/3/2020 0:53:10,105.6622
27870,10/3/2020 0:53:11,105.6549
27871,10/3/2020 0:53:12,105.6477
27872,10/3/2020 0:53:13,105.6331
27873,10/3/2020 0:53:14,105.6258
27874,10/3/2020 0:53:15,105.6148
27875,10/3/2020 0:53:16,105.6003
27876,10/3/2020 0:53:17,105.5893
27877,10/3/2020 0:53:18,105.5782
27878,10/3/2020 0:53:19,105.5674
27879,10/3/2020 0:53:20,105.5493
27880,10/3/2020 0:53:21,105.5528
27881,10/3/2020 0:53:22,105.5492
27882,10/3/2020 0:53:23,105.5345
27883,10/3/2020 0:53:24,105.5272
27884,10/3/2020 0:53:25,105.5162
27885,10/3/2020 0:53:26,105.5054
27886,10/3/2020 0:53:27,105.5017
27887,10/3/2020 0:53:28,105.4727
27888,10/3/2020 0:53:29,105.4727
27889,10/3/2020 0:53:30,105.4581
27890,10/3/2020 0:53:31,105.4509
27891,10/3/2020 0:53:32,105.4436
27892,10/3/2020 0:53:33,105.4362
27893,10/3/2020 0:53:34,105.418
27894,10/3/2020 0:53:35,105.4036
27895,10/3/2020 0:53:36,105.3889
27896,10/3/2020 0:53:37,105.3817
27897,10/3/2020 0:53:38,105.3778
27898,10/3/2020 0:53:39,105.3741
27899,10/3/2020 0:53:40,105.3559
27900,10/3/2020 0:53:41,105.3486
27901,10/3/2020 0:53:42,105.3305
27902,10/3/2020 0:53:43,105.3124
27903,10/3/2020 0:53:44,105.2906
27904,10/3/2020 0:53:45,105.2868
27905,10/3/2020 0:53:46,105.2832
27906,10/3/2020 0:53:47,105.2687
27907,10/3/2020 0:53:48,105.265
27908,10/3/2020 0:53:49,105.2576
27909,10/3/2020 0:53:50,105.2358
27910,10/3/2020 0:53:51,105.225
27911,10/3/2020 0:53:52,105.2249
27912,10/3/2020 0:53:53,105.2213
27913,10/3/2020 0:53:54,105.2175
27914,10/3/2020 0:53:55,105.203
27915,10/3/2020 0:53:56,105.1884
27916,10/3/2020 0:53:57,105.174
27917,10/3/2020 0:53:58,105.1702
27918,10/3/2020 0:53:59,105.1593
27919,10/3/2020 0:54:0,105.1449
27920,10/3/2020 0:54:1,105.1267
27921,10/3/2020 0:54:2,105.1193
27922,10/3/2020 0:54:3,105.1157
27923,10/3/2020 0:54:4,105.1048
27924,10/3/2020 0:54:5,105.0938
27925,10/3/2020 0:54:6,105.0794
27926,10/3/2020 0:54:7,105.0721
27927,10/3/2020 0:54:8,105.0539
27928,10/3/2020 0:54:9,105.0431
27929,10/3/2020 0:54:10,105.0285
27930,10/3/2020 0:54:11,105.0211
27931,10/3/2020 0:54:12,105.0102
27932,10/3/2020 0:54:13,105.0066
27933,10/3/2020 0:54:14,104.992
27934,10/3/2020 0:54:15,104.9884
27935,10/3/2020 0:54:16,104.9739
27936,10/3/2020 0:54:17,104.9594
27937,10/3/2020 0:54:18,104.9521
27938,10/3/2020 0:54:19,104.9411
27939,10/3/2020 0:54:20,104.9157
27940,10/3/2020 0:54:21,104.9156
27941,10/3/2020 0:54:22,104.912
27942,10/3/2020 0:54:23,104.9048
27943,10/3/2020 0:54:24,104.8902
27944,10/3/2020 0:54:25,104.8757
27945,10/3/2020 0:54:26,104.8719
27946,10/3/2020 0:54:27,104.8684
27947,10/3/2020 0:54:28,104.8431
27948,10/3/2020 0:54:29,104.8465
27949,10/3/2020 0:54:30,104.8321
27950,10/3/2020 0:54:31,104.8177
27951,10/3/2020 0:54:32,104.803
27952,10/3/2020 0:54:33,104.7993
27953,10/3/2020 0:54:34,104.7884
27954,10/3/2020 0:54:35,104.774
27955,10/3/2020 0:54:36,104.7703
27956,10/3/2020 0:54:37,104.7558
27957,10/3/2020 0:54:38,104.7449
27958,10/3/2020 0:54:39,104.7484
27959,10/3/2020 0:54:40,104.7303
27960,10/3/2020 0:54:41,104.723
27961,10/3/2020 0:54:42,104.7049
27962,10/3/2020 0:54:43,104.7012
27963,10/3/2020 0:54:44,104.6938
27964,10/3/2020 0:54:45,104.6794
27965,10/3/2020 0:54:46,104.6721
27966,10/3/2020 0:54:47,104.6611
27967,10/3/2020 0:54:48,104.6538
27968,10/3/2020 0:54:49,104.6392
27969,10/3/2020 0:54:50,104.6392
27970,10/3/2020 0:54:51,104.614
27971,10/3/2020 0:54:52,104.603
27972,10/3/2020 0:54:53,104.5993
27973,10/3/2020 0:54:54,104.5848
27974,10/3/2020 0:54:55,104.5775
27975,10/3/2020 0:54:56,104.5667
27976,10/3/2020 0:54:57,104.5521
27977,10/3/2020 0:54:58,104.5449
27978,10/3/2020 0:54:59,104.5303
27979,10/3/2020 0:55:0,104.5303
27980,10/3/2020 0:55:1,104.5085
27981,10/3/2020 0:55:2,104.5049
27982,10/3/2020 0:55:3,104.4832
27983,10/3/2020 0:55:4,104.483
27984,10/3/2020 0:55:5,104.4685
27985,10/3/2020 0:55:6,104.454
27986,10/3/2020 0:55:7,104.4504
27987,10/3/2020 0:55:8,104.4323
27988,10/3/2020 0:55:9,104.4359
27989,10/3/2020 0:55:10,104.4249
27990,10/3/2020 0:55:11,104.4105
27991,10/3/2020 0:55:12,104.4031
27992,10/3/2020 0:55:13,104.3923
27993,10/3/2020 0:55:14,104.385
27994,10/3/2020 0:55:15,104.3633
27995,10/3/2020 0:55:16,104.3668
27996,10/3/2020 0:55:17,104.3488
27997,10/3/2020 0:55:18,104.3415
27998,10/3/2020 0:55:19,104.3234
27999,10/3/2020 0:55:20,104.3162
28000,10/3/2020 0:55:21,104.3196
28001,10/3/2020 0:55:22,104.3088
28002,10/3/2020 0:55:23,104.287
28003,10/3/2020 0:55:24,104.2834
28004,10/3/2020 0:55:25,104.2653
28005,10/3/2020 0:55:26,104.2544
28006,10/3/2020 0:55:27,104.2507
28007,10/3/2020 0:55:28,104.2325
28008,10/3/2020 0:55:29,104.236
28009,10/3/2020 0:55:30,104.2216
28010,10/3/2020 0:55:31,104.2251
28011,10/3/2020 0:55:32,104.2106
28012,10/3/2020 0:55:33,104.1926
28013,10/3/2020 0:55:34,104.1708
28014,10/3/2020 0:55:35,104.1635
28015,10/3/2020 0:55:36,104.1563
28016,10/3/2020 0:55:37,104.1489
28017,10/3/2020 0:55:38,104.1381
28018,10/3/2020 0:55:39,104.1379
